Timestamp,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-24T11:20:00.0000000,-0.01028406734301738,0.9960551530324068,0.03126958505191596,0.002027134590864765,0.00206342119943834,2218.003427818999,0.10789094169410829,1.1955191774421463,-0.699198101502229,0.7219240089725001,-67.64030559579273,-64.74025006256177,-14.705034981573705
2018-10-24T11:20:00.2500000,-0.07731176872511686,0.9850336486854233,0.04950038138098105,0.0021129420086211325,0.0034535934538453615,2224.2144120684775,0.10789094169410829,1.1955191774421463,-0.699198101502229,0.6582428902361673,-67.64030559579273,-64.74025006256177,-14.705034981573705
2018-10-24T11:20:00.5000000,-0.17276676776356859,0.9645209439917278,0.11215636141201343,0.047454128795013935,0.027110645027492993,4736.702587429429,0.9578482532936907,1.7451137420046696,-1.3910989091026609,-0.01046992160564661,-181.6560544773982,-241.64249663365567,-54.61650213659115
2018-10-24T11:20:00.7500000,-0.14951448072097082,0.9524151057123084,0.14182265251407916,0.10399196741120478,0.032535553645520895,7352.205950381468,0.9578482532936907,1.7451137420046696,-1.3910989091026609,-0.01046992160564661,-392.7849232180937,-256.136854457038,-67.31004665916514
2018-10-24T11:20:01.0000000,-0.15318666944691764,0.9554254874103592,0.14615993074723266,0.11064840935548681,0.04673461498109147,9104.321618845363,0.9578482532936907,1.7451137420046696,-1.3910989091026609,-0.01046992160564661,-392.7849232180937,-256.136854457038,-67.31004665916514
2018-10-24T11:20:01.2500000,-0.1673278822952541,0.9543001045633588,0.14299956582360535,0.12097284873173748,0.05413247940389641,10149.627533555795,0.9578482532936907,1.7451137420046696,-1.3910989091026609,-0.01046992160564661,-392.7849232180937,-256.136854457038,-73.91284955463489
2018-10-24T11:20:01.5000000,-0.16656760235248988,0.950341922289003,0.1543620506758615,0.13943963756864217,0.06663304834964134,12013.48149814069,0.9578482532936907,1.9372410148783474,-1.3910989091026609,-0.01046992160564661,-392.7849232180937,-256.136854457038,-217.86702490425068
2018-10-24T11:20:01.7500000,-0.12491836862569002,0.9442250773960269,0.17979577818787335,0.14764863834501812,0.06885475266896623,14347.638426218029,0.9578482532936907,1.9372410148783474,-1.3910989091026609,-0.01046992160564661,-392.7849232180937,-262.33097806904095,-217.86702490425068
2018-10-24T11:20:02.0000000,-0.04091510710529376,0.9476369193584468,0.18477536589764817,0.15167574421409957,0.06964878490476176,12899.106981521963,0.9578482532936907,1.9372410148783474,-1.3910989091026609,-0.01046992160564661,-392.7849232180937,-262.33097806904095,-217.86702490425068
2018-10-24T11:20:02.2500000,0.06387624602016846,0.9458033418163972,0.18071329035437914,0.15329672573305753,0.07032458829241323,13165.221477423673,0.9578482532936907,1.9372410148783474,-1.3910989091026609,-0.01046992160564661,-392.7849232180937,-262.33097806904095,-217.86702490425068
